filename,width,height,class,xmin,ymin,xmax,ymax
mitsubishi_fuso_2552923_orig_jpg.rf.d8ab20336b2c19def361993a0a2df353.jpg,640,640,truck,0,64,407,528
maxresdefault-1_jpg.rf.d54b98370733974c969b085555cb3a32.jpg,640,640,truck,0,121,318,596
maxresdefault-1_jpg.rf.d54b98370733974c969b085555cb3a32.jpg,640,640,truck,467,317,538,453
images-36-_jpeg.rf.dc45db68e131cb4f40551d7b690ed9a9.jpg,318,159,truck,211,65,291,146
images-36-_jpeg.rf.dc45db68e131cb4f40551d7b690ed9a9.jpg,318,159,truck,110,51,202,143
images-36-_jpeg.rf.dc45db68e131cb4f40551d7b690ed9a9.jpg,318,159,truck,12,55,103,138
Quester-Tangki-BBM-bertematik_TruckM_jpg.rf.dc3a1cf659da9f609911dc8ffcb33d86.jpg,640,640,truck,266,0,633,565
images-39-_jpeg.rf.e99536a976977326b899b34da79da8a4.jpg,275,183,truck,56,42,165,147
Image_013480_jpg.rf.d8a35d1a6f93fa14f42f6ed6d8fd29f9.jpg,640,640,truck,97,174,529,538
WhatsApp-2BImage-2B2017-07-26-2Bat-2_jpg.rf.e1379a69f5ed4bb354e4de08b38ad72c.jpg,640,640,truck,271,35,619,586
Image_013545_jpg.rf.e30a9532f616daf33108836945e85ccf.jpg,640,640,truck,230,119,567,540
Image_013559_jpg.rf.dbeddf906b41dcb4606a0ccd7ecb49de.jpg,640,640,truck,95,184,543,548
download-5-_jpeg.rf.dfad63f171b9b615eb4ab9e8be49d358.jpg,251,201,truck,0,33,147,170
Image_013497_jpg.rf.db9a44cb0b4cecacc92bb87b1ba8506c.jpg,640,640,truck,64,220,375,555
images-72-_jpeg.rf.eaaf4165e26256ae2418599a51e3f83e.jpg,282,179,truck,102,40,253,154
images-14-_jpeg.rf.dcc06c9feffceeedb694320347a066fd.jpg,259,194,truck,88,41,229,167
images-31-_jpeg.rf.e787666272a79fc5374c22419bf2be58.jpg,262,192,truck,16,56,113,166
Image_013502_jpg.rf.efb999b81b9edb35273231d86a29393b.jpg,640,640,truck,200,244,636,634
Image_013415_jpg.rf.dcda548dfadc6565a727d6207156155b.jpg,640,640,truck,127,44,554,519
Image_013497_jpg.rf.eb62861b1921a627c2679f1fed36e4cd.jpg,640,640,truck,273,74,570,411
images-44-_jpeg.rf.f19310074e185b0a236aacaa66e76a25.jpg,220,147,truck,39,25,142,132
images-62-_jpeg.rf.eedd2c7032dfc8179470de0039407525.jpg,275,183,truck,33,41,161,151
Image_013595_jpg.rf.f1cfcb73f9f71fbea6b2d5fcd96b404a.jpg,640,640,truck,84,105,603,590
images-53-_jpeg.rf.ec89ba18ba5dd756cb8eafbea90572a6.jpg,275,183,truck,0,4,84,181
images-53-_jpeg.rf.ec89ba18ba5dd756cb8eafbea90572a6.jpg,275,183,truck,95,29,228,170
images-53-_jpeg.rf.ec89ba18ba5dd756cb8eafbea90572a6.jpg,275,183,truck,215,38,275,167
images-34-_jpeg.rf.f308cd9e8260e4f8ddd3207ca35302b7.jpg,280,180,truck,2,29,154,180
Image_013515_jpg.rf.d972b0484e08c1e1bdd374e6257fd1fc.jpg,640,640,truck,0,34,415,501
maxresdefault-2_jpg.rf.f311b14a75d8db73826b0a8ca424c534.jpg,640,640,truck,257,0,640,599
images-75-_jpeg.rf.f086a2245a44f84e4d0b56f040d09e10.jpg,275,183,truck,95,0,274,145
Image_013556_jpg.rf.f203c2057fc4849836a0055bd4deb66a.jpg,640,640,truck,117,138,518,517
truk-isuzu-cdd-elf-nk-mobil-isuzu-21_jpg.rf.f9943491d017e97a33381e17564347d2.jpg,640,640,truck,384,146,623,523
Image_013524_jpg.rf.e75d3da96b7a74e1fbe1d5083bf5f431.jpg,640,640,truck,52,32,552,571
images-13-_jpeg.rf.f8aba367cffcb2f8146c9aed3f20dc8b.jpg,268,188,truck,16,44,163,180
maxresdefault_jpg.rf.f85f8c97f339c797637b4af90629d5a7.jpg,640,640,truck,203,57,571,639
Image_013362_jpg.rf.fccb169a1ca0ed45bd4f8e6f2273d3f5.jpg,640,640,truck,218,190,640,640
maxresdefault-25_jpg.rf.fabae440ec8c035942a975b64c08ca0a.jpg,640,640,truck,72,202,344,640
Image_013376_jpg.rf.f54573361e98cb156b5c0fc55eb4ea1c.jpg,640,640,truck,93,78,367,449
Image_013456_jpg.rf.fca2a15e7d74c25fc2694381b048598a.jpg,640,640,truck,101,41,405,607
Image_013604_jpg.rf.f34f889074c554a6dafce23ba86d9e79.jpg,640,640,truck,194,141,565,564
mitsubishi-canter-339fdca1_jpg.rf.fc347bd5ba6fe1037570a2af413a81ae.jpg,640,640,truck,101,53,320,494
Image_013395_jpg.rf.0146c6fbfbb3fb7992364131442d33db.jpg,640,640,truck,296,38,586,455
mitsubishi-fuso-truck-dbcd4d269d_jpg.rf.01da01ba6fc8da3a2e6b02e0d61d5ff0.jpg,640,640,truck,231,37,573,570
Image_013578_jpg.rf.07429f113393dd4be4ef097cc1c5d94b.jpg,640,640,truck,94,3,537,512
images-9-_jpeg.rf.078613680e969a74f7674553ca716d3a.jpg,225,225,truck,101,80,190,167
Image_013561_jpg.rf.022cfd20470d52e7ac56abe6a6be8488.jpg,640,640,truck,206,91,481,548
images-76-_jpeg.rf.01aaab93fd98dfb460c3a5b2de188cc9.jpg,275,183,truck,42,14,199,159
Image_013495_jpg.rf.02e7d1a6445a73779e169914680b12f4.jpg,640,640,truck,72,146,425,533
Image_013342_jpg.rf.03beb27fbc831fc903802c5788649ebb.jpg,640,640,truck,92,86,538,530
images-11-_jpeg.rf.07a75c900825f7b4ce9c92228a493f8f.jpg,275,183,truck,130,52,243,153
Image_013471_jpg.rf.041d6200a2898d6b467a815123d8465a.jpg,640,640,truck,121,128,494,528
images-2-_jpeg.rf.0561b4913b2aebea959a286f64210189.jpg,270,187,truck,0,40,138,168
Image_013448_jpg.rf.085d87c69c6a0427ca95cb9d61bd4d66.jpg,640,640,truck,216,178,492,546
Image_013545_jpg.rf.080b3bdc9dc7a98d981bb415b2c77a28.jpg,640,640,truck,227,128,586,552
images-3-_jpeg.rf.08ad7a629eedef029e193a09d7f25bb0.jpg,225,225,truck,113,121,191,196
Image_013433_jpg.rf.0c633b247569508eaff263427fa51dc7.jpg,640,640,truck,73,0,410,428
Image_013567_jpg.rf.0c3b7d13d9d35250add3f90f0763741b.jpg,640,640,truck,223,191,640,609
images-12-_jpeg.rf.0b7fa1d14077f2da4a2a55e7219e8b88.jpg,275,183,truck,25,15,128,148
images-67-_jpeg.rf.0bb39789434e0659f42360d5be7f9c85.jpg,287,175,truck,74,0,212,171
Image_013373_jpg.rf.091b79f0b114eb9e20571b8038890525.jpg,640,640,truck,118,78,496,476
mitsubishi-fuso-cab-over-diesel-12-s_jpg.rf.0a11d9184414c17a969d6fc0f26ca52f.jpg,640,640,truck,73,276,584,614
Image_013412_jpg.rf.0e808048840430c650a4570799c3f088.jpg,640,640,truck,97,180,510,526
mitsubishi_fuso_2535998_orig_jpg.rf.0ef589a2675249233e78b80aa0389cb8.jpg,640,640,truck,198,145,624,589
images-28-_jpeg.rf.0ab5ce2ebf504878234d85f1997de19d.jpg,225,225,truck,28,0,198,194
images-52-_jpeg.rf.0ca8d94f1603ed24c544aae4406c5885.jpg,259,194,truck,51,30,159,141
images-40-_jpeg.rf.0fef8b9879ca67a5d829cbc805f99276.jpg,250,202,truck,15,36,159,182
Image_013395_jpg.rf.08874325619c32881f61a706ad96a578.jpg,640,640,truck,45,188,351,562
Image_013501_jpg.rf.137a841532bece191661fc39f27df838.jpg,640,640,truck,103,133,640,611
images-22-_jpeg.rf.0bf18ca1964dae79655d42634d1bf556.jpg,301,168,truck,101,59,188,141
YT00640_1_jpg.rf.09b129c9e367c30165f44f2e500e1abc.jpg,640,640,truck,38,47,465,597
Image_013456_jpg.rf.0daa1674a2a74266c0e65e2369df2f1a.jpg,640,640,truck,241,47,551,592
Image_013469_jpg.rf.14344fa743efdc8601a44b6d88190f48.jpg,640,640,truck,243,107,535,452
Image_013556_jpg.rf.1399173d993b2a543c82e2045638054f.jpg,640,640,truck,100,143,542,541
maxresdefault-9_jpg.rf.1397d44f1f7b4b13156aa79dbcc7f53b.jpg,640,640,truck,9,73,294,599
Image_013462_jpg.rf.0da7bcd9d321b3adc08c7d156a2ed870.jpg,640,640,truck,248,204,541,542
Photo0106_jpg.rf.16845b7ee39c815ea109936d9c94ffc3.jpg,640,640,truck,2,90,548,574
maxresdefault-27_jpg.rf.16f4b1f94c21f0d45ba131bea98fe2bd.jpg,640,640,truck,276,0,489,475
download-7-_jpeg.rf.0fea279ceb974d3b8328cde8436f4042.jpg,275,183,truck,134,1,275,182
download-7-_jpeg.rf.0fea279ceb974d3b8328cde8436f4042.jpg,275,183,truck,17,48,124,155
images-43-_jpeg.rf.16db8a19fcc824b8455de7c8149ed755.jpg,225,225,truck,8,63,146,200
WhatsApp-Image-2020-07-04-at-18-38-3_jpg.rf.1a45f60ad576f3e889841d1f3d3a9f38.jpg,640,640,truck,20,68,408,582
modifikasi-2Btruk-2Bdan-2Bvariasi-2B_jpg.rf.14511c6e7834c40e8cbcf09d4f9dec0d.jpg,640,640,truck,28,71,395,622
Image_013452_jpg.rf.17e9d9b87f3a1e03f8cecec561b011b2.jpg,640,640,truck,72,0,496,469
Image_013455_jpg.rf.10950e21aab667967d3589a478b31939.jpg,640,640,truck,0,23,505,640
images-51-_jpeg.rf.19f9382ed56c608001285ce154318dde.jpg,194,259,truck,12,34,168,212
download-9-_jpeg.rf.1d412952cd5ee7277202b01b7b83f235.jpg,281,179,truck,125,29,269,157
maxresdefault-14_jpg.rf.1cac326ae7fe6f012dbb6a4d49316e52.jpg,640,640,truck,13,263,225,614
Image_013390_jpg.rf.195444477cc8f246e5fa80f501485e46.jpg,640,640,truck,35,0,585,610
Image_013469_jpg.rf.1b39e3020c5257413176d5d392f42418.jpg,640,640,truck,97,176,409,518
images-41-_jpeg.rf.1b6048bd9566d0d8a50e51dd56943142.jpg,259,194,truck,27,51,147,173
images-41-_jpeg.rf.1b6048bd9566d0d8a50e51dd56943142.jpg,259,194,truck,229,92,259,131
images-19-_jpeg.rf.14473a730b6f49cd97369d2dbf7a5d90.jpg,300,168,truck,113,25,216,148
images-19-_jpeg.rf.14473a730b6f49cd97369d2dbf7a5d90.jpg,300,168,truck,48,40,127,134
images-19-_jpeg.rf.14473a730b6f49cd97369d2dbf7a5d90.jpg,300,168,truck,3,47,63,126
mitsubishi-fuso-canter-fg-dump-truck_jpg.rf.20214043c31ec06e3210533495bf1502.jpg,640,640,truck,30,99,354,530
mitsubishi-fuso-canter-fg-dump-truck_jpg.rf.20214043c31ec06e3210533495bf1502.jpg,640,640,truck,553,223,636,318
images-78-_jpeg.rf.1f9f212a7fa7ecfa58aa1ab81289d8f0.jpg,259,194,truck,104,67,197,156
images-78-_jpeg.rf.1f9f212a7fa7ecfa58aa1ab81289d8f0.jpg,259,194,truck,0,62,60,130
images-78-_jpeg.rf.1f9f212a7fa7ecfa58aa1ab81289d8f0.jpg,259,194,truck,177,69,228,134
images-78-_jpeg.rf.1f9f212a7fa7ecfa58aa1ab81289d8f0.jpg,259,194,truck,219,76,259,130
Image_013513_jpg.rf.1ebe91062dc6e26f6276d96c53fafcd2.jpg,640,640,truck,161,71,556,452
images-63-_jpeg.rf.222d063bcaeb02caca1b7be6d02adbbf.jpg,259,195,truck,51,10,224,182
Image_013453_jpg.rf.20bc83f97b61eed916a22edd338d5e5c.jpg,640,640,truck,154,151,623,600
Image_013614_jpg.rf.24ba50c3f3fcf88ddc51326ef60de0d3.jpg,640,640,truck,70,0,554,605
Image_013586_jpg.rf.1a512d00333c1506675e83d4f4ac8e94.jpg,640,640,truck,101,216,452,551
images-64-_jpeg.rf.1c0aaa90f9960d09fa063ff6e5c60e94.jpg,287,176,truck,94,0,260,176
Image_013328_jpg.rf.25432abcfd24718806432fab9e34c375.jpg,640,640,truck,47,57,436,511
WhatsApp-2BImage-2B2017-07-26-2Bat-2-1_jpg.rf.2632f0cb76030b9889c5d164890bc8a5.jpg,640,640,truck,16,136,640,552
download-10-_jpeg.rf.1cd01b7a6c4b16549055586960c765e0.jpg,275,183,truck,8,0,201,164
Image_013604_jpg.rf.260f472cf349821124b8ac29c6bee36b.jpg,640,640,truck,210,146,580,579
Image_013604_jpg.rf.29e7b5a47269aa9fe00e110440207c6c.jpg,640,640,truck,198,57,589,494
Mitsubishi-Fuso_mp36_pic_105519_jpg.rf.2c80c0f8267f3a3ff8f0f7b6f177d574.jpg,640,640,truck,57,53,521,581
Image_013560_jpg.rf.25e392d16ac92fc019c8d6a67443167a.jpg,640,640,truck,161,102,550,525
Image_013395_jpg.rf.2a58d11cf7d51d93d32ad9bb83a5a9f0.jpg,640,640,truck,293,190,588,562
xe-tai-mitsubishi-fuso-canter-12-8-4_jpg.rf.284bde888a29649505291e8ecfb1e9c1.jpg,640,640,truck,56,100,458,564
download_jpeg.rf.2f13fe5b7d6c6a4eb12fa849a85734ac.jpg,275,183,truck,41,41,164,151
Image_013345_jpg.rf.23f288f33980fc22d5f9ad17d6a7e339.jpg,640,640,truck,241,206,561,547
WhatsApp-2BImage-2B2017-07-26-2Bat-2-5_jpg.rf.3080cd0adfb82c21b6690913caf20238.jpg,640,640,truck,0,49,377,624
Image_013445_jpg.rf.2f5cfc217460b0692a6ee91c3b5bd037.jpg,640,640,truck,65,156,333,516
Image_013419_jpg.rf.2fb9c4a9b8d04c8a7d0c9b5dc0dd3b6e.jpg,640,640,truck,238,194,562,548
Image_013363_jpg.rf.325faf6cbaedb640fb5f18c346c10bec.jpg,640,640,truck,271,46,594,457
images-47-_jpeg.rf.2dee26759c0c64e82c7faf14c1284cfa.jpg,284,177,truck,121,34,254,160
Image_013576_jpg.rf.3763b76680114befe58dd51f1c197020.jpg,640,640,truck,32,35,391,555
Image_013455_jpg.rf.34de27042b0e798bb6eded872f829479.jpg,640,640,truck,159,0,631,560
Mitsubishi-Fuso_mp36_pic_105514_jpg.rf.33ea333ee07c7e7536ee7400b8c6c267.jpg,640,640,truck,49,169,382,535
mitsubishi-boom-truck-15934054952_jpg.rf.360f9eeb63de2ed9c625ae5a4f3d29bf.jpg,640,640,truck,33,183,621,494
Photo0109_jpg.rf.2f7e333a6dd4721b27e8114904b701c2.jpg,640,640,truck,0,81,544,640
Image_013469_jpg.rf.2a893dcc69cc94e01f92e2960578fd18.jpg,640,640,truck,94,193,410,527
Image_013580_jpg.rf.34b1f10b464ba413f2b64db2b6df7335.jpg,640,640,truck,163,141,640,614
images-57-_jpeg.rf.38b2a40b5d6296d5fddd7f65841dccea.jpg,275,183,truck,118,20,274,178
Image_013448_jpg.rf.2e71cee0b5f7d7c95a40193917ff9f97.jpg,640,640,truck,152,163,420,520
Image_013524_jpg.rf.38cad30b98b18529bc4d7bf7f72163f4.jpg,640,640,truck,57,41,573,586
Image_013513_jpg.rf.345571ddd45f843b1bdfe2f106724c2f.jpg,640,640,truck,158,162,543,541
Image_013567_jpg.rf.38b3d11ce0d9c0d14494d09938713dc5.jpg,640,640,truck,240,182,619,596
img-20200305-wa00143333_jpg.rf.3d1c24a21c5389d0049a507b98b59505.jpg,640,640,truck,277,64,559,506
images-74-_jpeg.rf.3e9e8c6a73e859fcc927e6fdbb39b7d2.jpg,275,183,truck,24,35,135,146
images-61-_jpeg.rf.3fa5d6e3585bf24e7119d64a671ad461.jpg,259,194,truck,76,38,249,194
Modifikasi-2BTruk-2BIndonesia-2B10_jpg.rf.42855256bbd5d2bb1f5c00d1672bf02d.jpg,640,640,truck,60,42,423,603
Image_013567_jpg.rf.405e118ecfb7f94812971e15cbf520fd.jpg,640,640,truck,231,14,640,448
images_jpeg.rf.333b63b7d2b41309be1eec7d015d7e24.jpg,275,183,truck,52,42,177,170
Image_013388_jpg.rf.3ae0617dd15cd6c851a02a090f3eeb53.jpg,640,640,truck,91,70,553,536
download-8-_jpeg.rf.42771597eb90d97ba7b12a27e096705a.jpg,276,183,truck,3,13,226,169
images-32-_jpeg.rf.416a602faab77a28582f195b21d575b1.jpg,248,203,truck,37,24,227,169
Image_013580_jpg.rf.3f4b702c61be0a2b7deac1972d037ee5.jpg,640,640,truck,8,138,469,624
Image_013583_jpg.rf.4557aefb3543f1f77d2ffe5e629527d6.jpg,640,640,truck,74,186,360,545
Image_013518_jpg.rf.43233accd3553f01b47b9be5cd835ec7.jpg,640,640,truck,81,90,515,496
Image_013510_jpg.rf.458e39e73134bb19827e658a823f3b41.jpg,640,640,truck,102,0,539,501
Image_013371_jpg.rf.4a06111ddd8a4906d4115f80da62aa31.jpg,640,640,truck,73,214,354,535
maxresdefault-12_jpg.rf.4ca9f3822a3b205524c7eec7d331048d.jpg,640,640,truck,3,251,191,604
IMG_0013_jpg.rf.54c9e715284b117df648ea14c26a14d9.jpg,640,640,truck,396,161,627,474
Image_013602_jpg.rf.4ada6d1f6b2918fc46f36090584cd7dc.jpg,640,640,truck,89,203,330,505
Image_013462_jpg.rf.4a62ead41c9e6fa8ca5bdde0a26410ab.jpg,640,640,truck,74,91,400,427
Image_013501_jpg.rf.4aff8e11046f9644fdcd9e6d823510fb.jpg,640,640,truck,7,128,530,621
Image_013515_jpg.rf.4d8e0b305b26454645af675d70119aeb.jpg,640,640,truck,7,0,422,596
Image_013470_jpg.rf.5023d19b63fcc422ed95b56b12b67d41.jpg,640,640,truck,50,67,437,482
mitsubishi-refrigerated-trucks-cante_jpg.rf.4f455732454d9a9e2ef1f2bf5ac3694c.jpg,640,640,truck,106,114,395,521
mitsubishi-refrigerated-trucks-cante_jpg.rf.4f455732454d9a9e2ef1f2bf5ac3694c.jpg,640,640,truck,549,236,640,375
images-10-_jpeg.rf.568ffe665ec097b3e5c5241b667c1d82.jpg,275,183,truck,123,25,256,154
images-27-_jpeg.rf.4a029b642af5a0d48719d6b78b0ce637.jpg,259,194,truck,63,13,214,170
WhatsApp-2BImage-2B2017-07-26-2Bat-2-1_jpg.rf.4b0c115624384a5948a25e3c779dc115.jpg,640,640,truck,0,114,629,578
download-3-_jpeg.rf.4609db73a6d49aba716b99b4ec902a15.jpg,271,186,truck,106,33,267,160
images-66-_jpeg.rf.47ca03901c8dff78108eabbbcff06de8.jpg,272,153,truck,107,21,230,138
Modifikasi-Truk-Engkel_jpg.rf.524953c031924405146ab07658e4557e.jpg,640,640,truck,388,97,640,639
Modifikasi-Truk-Ragasa_jpg.rf.495509a0c51f925b342c9c3dbade060d.jpg,640,640,truck,524,250,640,544
Image_013520_jpg.rf.58dc01fe50b9a4537121fbec06279c17.jpg,640,640,truck,345,352,638,636
Image_013419_jpg.rf.3cbd5d49dec25d32a6df018ad20f6b2c.jpg,640,640,truck,77,86,400,441
Image_013339_jpg.rf.5373b8f2360baca321f1482ecb49df9b.jpg,640,640,truck,191,200,640,640
images-17-_jpeg.rf.5ddff10fbeed6825ab1e39fedb091f1a.jpg,266,190,truck,18,26,134,168
modifikasi-2Btruk-2Bdan-2Bvariasi_jpg.rf.5758ee23822f46f14bca844eed3ed722.jpg,640,640,truck,167,61,625,625
Image_013414_jpg.rf.5a2271ca0679a9f95f5c02c432e64d64.jpg,640,640,truck,70,0,520,549
Image_013561_jpg.rf.3e383ecaa03f45df4668ef305dbd5dfe.jpg,640,640,truck,157,103,451,557
images-4-_jpeg.rf.56e2dd888cf7751aefc90ded54dcffa1.jpg,306,165,truck,112,43,229,146
images-24-_jpeg.rf.6763aa7ef3c530e56df1d320c3a0296c.jpg,300,168,truck,171,38,300,168
images-25-_jpeg.rf.60049ccba84aff36b8057eebe8f3abd9.jpg,259,194,truck,118,23,259,182
Image_013398_jpg.rf.639a7893378c3b2fcd4c709b6d1f1626.jpg,640,640,truck,86,0,537,528
Image_013470_jpg.rf.6464d2461804d549f177923937567fe5.jpg,640,640,truck,201,84,599,500
Image_013581_jpg.rf.5936d5a2104654bf03b1ecde01b8a414.jpg,640,640,truck,138,175,496,510
modifikasi-2Btruk-2Bcanter-2Bterbaru_jpg.rf.630cb4d8c7cab7cc7f96e3b5d728449d.jpg,640,640,truck,279,25,596,543
Image_013556_jpg.rf.6438c002f1a646bba9376afc16bad11b.jpg,640,640,truck,94,91,534,508
maxresdefault-3_jpg.rf.65893ca0bd4e8a3a7e8dd7c8fc57cb2e.jpg,640,640,truck,317,105,617,537
Image_013376_jpg.rf.6a62e30f4100e1408b3dace13a5f2c9a.jpg,640,640,truck,78,194,383,536
images-35-_jpeg.rf.6819b6b2d11e13978a955693cbc5a7c3.jpg,225,225,truck,16,2,217,209
images-5-_jpeg.rf.68e42eb9577af2a7c3b71184531d210a.jpg,250,130,truck,116,24,221,127
images-65-_jpeg.rf.676a5697f7be551bb3822f034a472bfc.jpg,259,194,truck,9,28,143,168
images-48-_jpeg.rf.6d91c17116ac588bf82328557e763dcd.jpg,243,208,truck,39,18,242,191
maxresdefault-33_jpg.rf.6ce878cb67514c2c809447ec4d58095c.jpg,640,640,truck,262,239,435,509
used-2013-fuso-box-truck-dutchess-co_jpg.rf.703aa1a0f38f20d74295e5cd9ee5867e.jpg,640,640,truck,30,225,224,525
download-12-_jpeg.rf.6c73486d67ebd621c66fe66cc284315d.jpg,284,177,truck,20,16,148,173
MITSUBISHI-FUSO-SUPER-GREAT-V-BETA-V_jpg.rf.5ed7e9582fdd1c94fbb1e9662a7e2811.jpg,640,640,truck,52,20,431,599
Sejarah-Palkun-4_jpg.rf.705cffe52b1f6e5484c85835c4b0f449.jpg,640,640,truck,0,41,377,572
Image_013376_jpg.rf.7370599e5691efafd78f0cefe7feca00.jpg,640,640,truck,87,182,383,510
Image_013501_jpg.rf.6f3d058bcbefc70fa8d822ff07395f5c.jpg,640,640,truck,48,129,536,594
sold-19-12-12-1120192a_jpg.rf.734b8fdf786c73b9edf8323cc44d9db1.jpg,640,640,truck,65,145,380,598
img_4753_jpg.rf.77de95d1544a8a685ba41f0b30ebfed7.jpg,640,640,truck,62,95,424,525
images-16-_jpeg.rf.6b6f66d14a40e7de3c04d68e03f616b1.jpg,259,194,truck,91,32,258,185
images-68-_jpeg.rf.78600999d1fe81de32faabb02c27208b.jpg,260,194,truck,90,22,225,174
Mitsubishi-Fuso-Truck-of-America_jpg.rf.6b95e7ee65b1c176048d4748fcc49f02.jpg,640,640,truck,207,202,439,540
Image_013242_jpg.rf.6c2f3334e94ea5ee11d30a692f1bf637.jpg,640,640,truck,86,127,408,484
Sejarah-Palkun-2_jpg.rf.769348212a07ea7dd4a8a8158910e488.jpg,640,640,truck,20,5,473,617
images-29-_jpeg.rf.7c16ec17a3940bdf272fb82970dc0034.jpg,224,224,truck,40,22,192,191
Image_013471_jpg.rf.6fcabdf5c40dc0e29d7bd1c9df1f95ea.jpg,640,640,truck,143,81,523,497
Image_013462_jpg.rf.7a8ac7a0eb31beb2f143331ca4341afe.jpg,640,640,truck,246,86,561,429
Image_013388_jpg.rf.69878e19a6e0cc72b23aec132e3c8c79.jpg,640,640,truck,104,78,515,512
Image_013561_jpg.rf.7a81d5a9a2c13371d44abf5825724baa.jpg,640,640,truck,190,91,481,532
Image_013388_jpg.rf.749f757c954e906bd152242771d87357.jpg,640,640,truck,80,73,545,540
download-2-_jpeg.rf.836df64db9750c02c6d14749ddccb350.jpg,275,183,truck,224,54,275,144
Image_013558_jpg.rf.7beecb0666ecfad4610f2251fd713d34.jpg,640,640,truck,126,192,487,505
IMG_5455-1_jpg.rf.7e0e402dfe38e6a08fa6823996657f5f.jpg,640,640,truck,34,9,640,640
WhatsApp-Image-2020-07-04-at-18-38-3_jpg.rf.7aa2188f5890143667423895a10435b4.jpg,640,640,truck,18,80,405,632
IMG_5457_jpg.rf.8119aef5c30d62c945b90763c1f2f4a9.jpg,640,640,truck,100,0,636,636
images-46-_jpeg.rf.7f110fcf864c03768ad66912979d557c.jpg,266,190,truck,94,38,253,183
