filename,width,height,class,xmin,ymin,xmax,ymax
1992-Mitsubishi-FUSO-Fighter-private_jpg.rf.055d1127d5d43a6fe1f74249471ee66e.jpg,640,640,truck,10,4,621,639
maxresdefault-14_jpg.rf.04f98e61e5644d9ff2e6c69858fc939d.jpg,640,640,truck,37,5,544,619
maxresdefault-4_jpg.rf.055d52deefefcf999ae96d79888c0321.jpg,640,640,truck,13,92,504,509
YT00640_1_jpg.rf.0337d2a9c766d8776295dbbc43aabe29.jpg,640,640,truck,52,33,594,579
Modifikasi-Truk-Canter-Jawa-3_jpg.rf.07467edb4d7cd2ecf677d5cb8613b923.jpg,640,640,truck,2,0,629,612
78cbb800f39547482264de1748600fc3-1_jpg.rf.085e2b906beae58170bda3a5f6f9cfcd.jpg,640,640,truck,114,83,568,499
1986-Mitsubishi-FM_34050076-l_jpg.rf.0848c2be39b39776d0effbff8fea9322.jpg,640,640,truck,99,105,619,479
Image_013448_jpg.rf.078ca4a28babd50d6b82171651dc54af.jpg,640,640,truck,88,120,488,516
Image_013505_jpg.rf.073d999a3ba507551a1f165494fd172c.jpg,640,640,truck,84,82,546,514
1BCE466D-FE13-4738-8CE1-752980A1622F_jpg.rf.05b1a4aa2a0d03e36154606f0ecc7cbd.jpg,640,640,truck,26,207,367,505
ad-assets-2F17828-5812AIS01-2Ffield_jpg.rf.05b110a072657a242623473f1f5655a7.jpg,640,640,truck,65,17,587,601
maxresdefault-2_jpg.rf.0599de504322163e5fae41b825cf4acc.jpg,640,640,truck,28,0,625,639
Image_013249_jpg.rf.063c9b3743e6f05ba8a4063b1a12de4a.jpg,640,640,truck,88,79,563,536
Image_013306_jpg.rf.083d862529a7d7bd666eff484487ea58.jpg,640,640,truck,86,169,586,640
Image_013590_jpg.rf.06e9186c9d759b899919202687f70b47.jpg,640,640,truck,97,84,520,535
Image_013395_jpg.rf.06ae47254df0d5c3d3b3444412db69c6.jpg,640,640,truck,58,94,567,578
2005-mitsubishi-fuso-fm260-18ft-dies-1_jpg.rf.0a3c0009804b216ffe1651a428445d58.jpg,640,640,truck,47,29,621,617
Image_013220_jpg.rf.08fa7eb98ebc189ccdf9a6bd9f387383.jpg,640,640,truck,79,74,552,522
Image_013288_jpg.rf.09e03e5e45251f4c51c05079b16fe844.jpg,640,640,truck,58,69,541,568
Photo0106_jpg.rf.0942b00ec59d9467978c346e15f288ff.jpg,640,640,truck,92,90,638,574
hqdefault-6_jpg.rf.0b370b90178ba4fb12d1a4c46db48af6.jpg,640,640,truck,2,156,530,640
1992-Mitsubishi-Great-10-Wheeler-Dum_jpg.rf.096b0263f339701e5a0e488e1be3fd03.jpg,640,640,truck,71,54,622,568
YT00640_1_jpg.rf.0a51fbbf4935e8d4571a29d83ce9ccad.jpg,640,640,truck,46,33,588,579
3040974006_jpg.rf.0a0dbdf6109711a1f8053b41a0aa82e9.jpg,640,640,truck,91,123,512,513
1131506fuso1780x390_jpg.rf.02d197e84bb00e54ad7f956bbc638d87.jpg,640,640,truck,104,81,489,626
Image_013260_jpg.rf.0b7cb722c9fce1a1d769f986295adfcb.jpg,640,640,truck,103,134,562,640
Image_013404_jpg.rf.0b975142f0c6bc90d93cc419c89e5dcd.jpg,640,640,truck,91,164,567,625
Image_013414_jpg.rf.0ba46b5330fad9d0c569e6b6d38e4034.jpg,640,640,truck,70,0,520,549
65827a_jpg.rf.0abbae44dfd63d833cc0039a7e079d57.jpg,640,640,truck,14,44,601,559
2014-mitsubishi-fuso-fe160-14-feet-b_jpg.rf.0b62f2c8df265f9b9e350abcdad0eff9.jpg,640,640,truck,75,0,538,639
Image_013313_jpg.rf.0bea258a5d363c89d32468595e6e8128.jpg,640,640,truck,0,0,614,590
3534274-foto-camion_jpg.rf.06c489ba1db593780f6e90ba4371310b.jpg,640,640,truck,106,97,579,570
Image_013289_jpg.rf.0abc8893999b8d497a953e5fe806b78d.jpg,640,640,truck,61,11,572,573
maxresdefault-9_jpg.rf.0b87932aec7950e03b0adad67b2fbe04.jpg,640,640,truck,25,73,631,628
chiang-mai-thailand-september-privat_jpg.rf.093e3690904981df5f850c569df92082.jpg,640,640,truck,62,196,584,551
new-2012-mitsubishi-fuso-canter-fg-1_jpg.rf.0be7ab9e7d12b196f6141ff82a2c509a.jpg,640,640,truck,75,15,582,595
20170820170831fuso-1-1024x674_jpg.rf.0d2855a784c71ff401a8fbe3d0e386c9.jpg,640,640,truck,29,1,583,631
Image_013584_jpg.rf.0c06fe933b7ba64a74c8cd5e577914fb.jpg,640,640,truck,59,99,636,640
IMG_5455-2_jpg.rf.0a0d4c1542d6f03838684d6d150f53b3.jpg,640,640,truck,25,12,638,638
077006000_1466184933-kepala_kuning_jpg.rf.0a7953cca0738004930870b1cffe6cb5.jpg,640,640,truck,461,230,640,509
077006000_1466184933-kepala_kuning_jpg.rf.0a7953cca0738004930870b1cffe6cb5.jpg,640,640,truck,1,210,346,595
Delivery-Moving-Straight-Box-Truc-1_jpg.rf.0c3f4b421e865c53e37171b84f418bf3.jpg,640,640,truck,29,43,616,586
WhatsApp-2BImage-2B2017-07-26-2Bat-2_jpg.rf.0c4437250215a2ee8f330d761bdb2a32.jpg,640,640,truck,21,37,609,586
Image_013253_jpg.rf.0c2e4c0ab5ff65dd7530a19e1976f969.jpg,640,640,truck,75,0,574,542
0000161190-eff4a7d6440628a6ed58e9d9a_jpg.rf.0c2b71bffbfa1157893f5dabcdc44279.jpg,640,640,truck,27,71,605,574
Mitsubishi-Self-Loader-Truck-CN-FV4-3_jpg.rf.10533fc60c35bdc3071ab53f214bb806.jpg,640,640,truck,83,100,541,480
mitsubishi_fuso_2535998_orig_jpg.rf.0ede2bea6442821c24026852ce662650.jpg,640,640,truck,16,74,610,610
Image_013306_jpg.rf.0e4d6f4b5a449116a5f8e46000e5c0e9.jpg,640,640,truck,54,0,554,471
IMG_5455-2_jpg.rf.0eeff4bb8fbf388db163e38faa13fef3.jpg,640,640,truck,25,12,638,638
maxresdefault-12_jpg.rf.0e4905575f47290cffd7791d83eb9a01.jpg,640,640,truck,4,143,557,639
Mitsubishi-Fuso_mp36_pic_105514_jpg.rf.0f0f7846f878ac824f8884fe8b274cad.jpg,640,640,truck,49,105,594,454
Image_013192_jpg.rf.0f805dd090188a341ced85e3eff414ee.jpg,640,640,truck,32,103,568,605
Mitsubishi-Fuso_mp36_pic_105514_jpg.rf.10c9ef4da5481f9e234f9d50db1ae36d.jpg,640,640,truck,47,186,592,535
Image_013296_jpg.rf.1092b194647d66440141d6b7edebc162.jpg,640,640,truck,56,0,556,524
OTS-thumbnail-1024x576_jpg.rf.0f67611a6f6aab18eadace504b2875cd.jpg,640,640,truck,110,28,546,595
Image_013315_jpg.rf.120fbb45d42400adc8e2b179adfe8995.jpg,640,640,truck,52,154,398,640
cBdKihjh1Us6DwCV5JAjZObUkO35P3lPxkjq_jpg.rf.0ded0a8236e6cbcbcb6fae2fce385218.jpg,640,640,truck,170,1,640,637
Image_013209_jpg.rf.1227d76b58948302ae04503cdaf74869.jpg,640,640,truck,85,150,533,532
maxresdefault-12_jpg.rf.1185dd2bb66d412ee51e455e3838d77b.jpg,640,640,truck,4,143,557,639
Image_013299_jpg.rf.139dc8a906804588c463b18277114911.jpg,640,640,truck,134,103,529,500
Image_013306_jpg.rf.0f5cd36faf5533eac968ed193f78e69c.jpg,640,640,truck,86,0,586,471
Image_013340_jpg.rf.120d2c138e6b6af16cd393a816794c98.jpg,640,640,truck,48,75,535,562
Image_013390_jpg.rf.10f9096f75a7ac0e39fe404545f4e16c.jpg,640,640,truck,30,55,640,640
Image_013257_jpg.rf.123019cde8d4571f00d0f962c7096284.jpg,640,640,truck,115,0,612,549
au_vehicles-8355-2_jpg.rf.12669d1544fb079b55959582d21aa973.jpg,640,640,truck,56,95,622,426
Image_013256_jpg.rf.0dedb25de77173f1d176da8d504f9955.jpg,640,640,truck,67,0,395,486
1990-mitsubishi-fuso-fk-flatbed-dump_jpg.rf.0fd1e48ea805e5ddc7411ceb438a2724.jpg,640,640,truck,44,69,584,625
truk-2Bsawit-2Boleng_jpg.rf.1120d071868939a654477960e0c224f9.jpg,640,640,truck,107,0,616,522
Image_013336_jpg.rf.148a66a558d3d4b781580cc9f67ba2d7.jpg,640,640,truck,218,169,523,464
Mitsubishi-Fuso_mp36_pic_105514_jpg.rf.13de33c1f023b9f92a7a1ec3b46adeaf.jpg,640,640,truck,47,105,592,454
bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-1_jpg.rf.136f8457c4402850bf4364f60f72882c.jpg,640,640,truck,82,30,511,586
5-Fighter_jpg.rf.12fd58caed8dab3130d0434eb7e51ed9.jpg,640,640,truck,182,99,619,516
hqdefault-3_jpg.rf.12e6c93515a57bca781b5c03f6cb8710.jpg,640,640,truck,145,64,467,473
Image_013304_jpg.rf.134ce1c22c2e3c8414bf5e94146ac6ef.jpg,640,640,truck,227,107,610,569
Image_013610_jpg.rf.1295204600756d8d58631476cf6b6a78.jpg,640,640,truck,123,133,534,471
used-2003-mitsubishi-fuso-fe-hd-box-_jpg.rf.13de9671d914422352ade1fdcf13efc6.jpg,640,640,truck,38,64,519,593
Image_013271_jpg.rf.134ec3ae6b0871fc4c1c5203506c6a72.jpg,640,640,truck,51,26,573,594
cars_23051_mitsubishi_l300_2015_2305_jpg.rf.1449f4ff899ae19b9391f2f5e4a8e16d.jpg,640,640,truck,0,0,640,640
bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-4_jpg.rf.15a37eeda9df4ef8b58f75dcfb171be9.jpg,640,640,truck,88,93,477,592
Image_013501_jpg.rf.147fe8f9360c5c164d04b3836021e39d.jpg,640,640,truck,7,59,625,634
Sejarah-Palkun-4_jpg.rf.1610636d869480d47b2bbbbac90fc6d0.jpg,640,640,truck,12,43,640,601
bak-truk-subah-1_jpg.rf.13ad811f2194efdedc139d65d18964e0.jpg,640,640,truck,83,34,571,563
Image_013407_jpg.rf.1690944dca56fc3eace2e552083b83a8.jpg,640,640,truck,105,0,527,447
Image_013448_jpg.rf.1612f540ad4827d850b9183b5464331c.jpg,640,640,truck,88,125,488,521
1986-Mitsubishi-FM_34050076-l_jpg.rf.12a05678ab9cdf762f9e9093581be7ab.jpg,640,640,truck,21,105,541,479
Cutting-Sticker-Truk-Canter-Variasi-3_jpg.rf.1586623c918c01a95c78cdcb67c99af3.jpg,640,640,truck,0,129,458,574
Cutting-Sticker-Truk-Canter-Variasi-3_jpg.rf.1586623c918c01a95c78cdcb67c99af3.jpg,640,640,truck,449,264,524,374
Cutting-Sticker-Truk-Canter-Variasi-3_jpg.rf.1586623c918c01a95c78cdcb67c99af3.jpg,640,640,truck,568,251,640,387
Image_013276_jpg.rf.16ec03a632a8b2260518d4b3a96198af.jpg,640,640,truck,247,91,622,572
Modifikasi-cutting-sticker-truck-can_jpg.rf.15115e6983ef09c04d73665223e92781.jpg,640,640,truck,78,61,578,580
Image_013358_jpg.rf.16209f0bad097902a7fa4b970276047d.jpg,640,640,truck,25,32,640,627
irsyadputrakaroseri_20210128_4_jpg.rf.162b15a9778f8b1c5bed84db4fc4aa7d.jpg,640,640,truck,11,115,626,461
Modifikasi-Truk-Ragasa_jpg.rf.17d5253a9f13a4437a5f1a5ee37f7bbf.jpg,640,640,truck,1,31,639,516
Image_013584_jpg.rf.16f55ad0c2cecf66e43e437cbd9f5047.jpg,640,640,truck,5,0,582,541
Cutting-sticker-truck-canter-kuning-2_jpg.rf.16e97693cf6be2a92ec80357b8ccccc8.jpg,640,640,truck,19,81,569,589
616269383_jpg.rf.182eaab3686126903a2ff3ee9f87cb18.jpg,640,640,truck,0,0,382,628
616269383_jpg.rf.182eaab3686126903a2ff3ee9f87cb18.jpg,640,640,truck,271,0,511,420
Image_013561_jpg.rf.165de0fab444a6c20215701c2b6b3677.jpg,640,640,truck,46,151,442,640
mitsubishi-canter-339fdca1_jpg.rf.174450c2f87fa8cdbdc70ecb817749c9.jpg,640,640,truck,39,137,525,588
xe-tai-mitsubishi-fuso-canter-12-8-4_jpg.rf.194e04b44ebc25b64ebb8cd544408d2c.jpg,640,640,truck,82,25,617,625
Image_013614_jpg.rf.178eab6a1e543108c77befe67ef1d1f6.jpg,640,640,truck,55,35,554,640
Image_013226_jpg.rf.18afc3b0223cf4b641a2c04babeb0506.jpg,640,640,truck,55,0,545,474
chiang-mai-thailand-september-privat_jpg.rf.17cb5bd643738e55107dbb93b542bdb5.jpg,640,640,truck,57,90,579,445
Image_013362_jpg.rf.15f0417cb3006e12f0a796e1da0ea5a2.jpg,640,640,truck,0,35,616,630
Image_013390_jpg.rf.16ff398c8f1f29450e88ff20cbae2fa1.jpg,640,640,truck,0,55,610,640
3040974006_jpg.rf.171e12c14c69efcd1dbcab9a091acd3f.jpg,640,640,truck,91,123,512,513
Image_013341_jpg.rf.187ed031d4714acb65ff4522bde8c1a1.jpg,640,640,truck,121,89,528,486
2012-mitsubishi-fuso-fe160-16ft-dump-2_jpg.rf.1a5f1955bd2a04c9c1ac0e0b96f72368.jpg,640,640,truck,52,251,567,557
Crane-Truck-Mitsubishi-Fuso-Turbo-Di_jpg.rf.1661c47b733d8e4f508c5fea650d40eb.jpg,640,640,truck,26,152,624,506
used-2013-fuso-box-truck-dutchess-co_jpg.rf.1acd5b65de81acecd22f605968a3057c.jpg,640,640,truck,43,115,561,517
img_4753_jpg.rf.1a96f07816a6ff37223e8964a7544509.jpg,640,640,truck,40,103,566,569
truk-isuzu-cdd-elf-nk-mobil-isuzu-21_jpg.rf.1a0c67c13e2c763248dcabcadc252145.jpg,640,640,truck,41,91,630,564
maxresdefault-14_jpg.rf.1b2e85f05cbaa85d33256d264b1e32fc.jpg,640,640,truck,37,5,544,619
Image_013378_jpg.rf.1a0cd91a2c012476338583b273794458.jpg,640,640,truck,59,112,574,585
1992-Mitsubishi-Great-10-Wheeler-Dum_jpg.rf.195d2715bb0c4623c880bb7090fe05f4.jpg,640,640,truck,71,54,622,568
Delivery-Moving-Straight-Box-Truc-1_jpg.rf.1c70a76d248ba2d8fc40e0ab4c3a622b.jpg,640,640,truck,29,43,616,586
modifikasi-2Btruk-2Bdan-2Bvariasi-2B_jpg.rf.19d86d86c988285f84edff52fd4138f0.jpg,640,640,truck,42,19,613,574
52ae17e56be11283d297b124bdf4c65c-1_jpg.rf.1ac8dbdceeeddcad7d486fa194504721.jpg,640,640,truck,20,51,588,640
0ed5b30d578ecfa7a65f-1296x954_jpg.rf.1d4004a33bc0cbe884aa31f400966ec0.jpg,640,640,truck,35,32,622,570
Image_013374_jpg.rf.1a7d6ba4a7ac4fc522887a1bf61abce8.jpg,640,640,truck,65,49,582,570
Image_013333_jpg.rf.1d44e065c74659632b442e3d721b3a3c.jpg,640,640,truck,9,0,614,594
Image_013327_jpg.rf.1d861e8f8f00024b080f985e2007d96d.jpg,640,640,truck,72,102,555,640
Image_013415_jpg.rf.1981655d80e7b6f33b87630c9ceaca2f.jpg,640,640,truck,54,46,554,519
Image_013524_jpg.rf.1d354459b38e2246045a6d2085b20c69.jpg,640,640,truck,0,69,552,640
20170820170831fuso-1-1024x674_jpg.rf.1b932ae2472772a83b03ef69ad9113f5.jpg,640,640,truck,58,10,612,640
Image_013456_jpg.rf.1edd1d1f28ee97155bb9f9945f9edd29.jpg,640,640,truck,3,53,384,640
Image_013192_jpg.rf.1d89b29cf6b8fb2c71aa4879ead8f8eb.jpg,640,640,truck,32,103,568,605
1365-_jpg.rf.19d423859b55eebf3deb1788915ffd73.jpg,640,640,truck,28,130,601,473
Image_013419_jpg.rf.1ce1161f6e481bfd0ecaf14a8e84a6d2.jpg,640,640,truck,104,121,569,640
sg_vehicles-17366-1_jpg.rf.1b6370d17eaf857e514fc9ba5eddbad9.jpg,640,640,truck,11,60,640,606
Modifikasi-Truk-Ragasa_jpg.rf.1d2450c62b1ba9e6b9e5ccafb2d3f100.jpg,640,640,truck,2,125,640,610
Image_013215_jpg.rf.1d2c62c6a48f9b4ff9d6fd6b54caf74c.jpg,640,640,truck,79,97,556,640
Truk-Foto-ktb-co_-id_-2_jpg.rf.1edfdf1db03fc313f43d9bc7b5915d0f.jpg,640,640,truck,28,94,618,629
chiangmai-thailand-march-mitsubishi-_jpg.rf.1e53d01f66002e18d3a3640d7257ff63.jpg,640,640,truck,95,138,528,491
Image_013580_jpg.rf.1f70fedaea47668648ac47ddaa43c3fd.jpg,640,640,truck,33,44,640,625
Photo0106_jpg.rf.1d99b842ec383250b5bfda1c772a61b7.jpg,640,640,truck,2,67,548,551
Mitsubishi-Fuso-Truck-of-America-600_jpg.rf.1eaf81269f1d4503b31f65b52f91caa4.jpg,640,640,truck,142,102,428,553
Image_013435_jpg.rf.1eb9263de15f83f7fe83826611aa35c9.jpg,640,640,truck,56,59,573,557
FK417E-001_jpg.rf.1f249ddac3f8f821ce2c303217deb9b5.jpg,640,640,truck,0,0,595,639
img_5466_jpg.rf.1ee4809e60cf61263bfa039627db972f.jpg,640,640,truck,13,83,635,574
Image_013232_jpg.rf.1e928b1db9ab586e0330b8e52a31fa1a.jpg,640,640,truck,105,0,552,508
2001-mitsubishi-fuso-fe649-diesel-11_jpg.rf.1f38f41acf6581b3df5968a92d0d5abd.jpg,640,640,truck,17,33,625,624
Image_013561_jpg.rf.1efe906d6d7ef876b52ff300b055fa35.jpg,640,640,truck,198,0,594,489
MITSUBISHI-FUSO-SUPER-GREAT-V-BETA-V_jpg.rf.de994939f91fd909ee66a396473a3d5d.jpg,640,640,truck,210,41,589,620
41728_53604_276708_jpg.rf.dea715400d0674ff3d6388654ed7890b.jpg,640,640,truck,74,77,557,586
91247a_jpg.rf.deccd0320d38e9e9aa509cdcca4a9555.jpg,640,640,truck,62,75,617,589
1990-mitsubishi-fuso-fk-flatbed-dump_jpg.rf.dee0fed554ff5d883d71af17ab2fc0e5.jpg,640,640,truck,56,69,596,625
Image_013232_jpg.rf.dee3b0645e017c2f45cef152c837baff.jpg,640,640,truck,105,132,552,640
Image_013452_jpg.rf.def4f69760ae96396fe02c156ea1c954.jpg,640,640,truck,144,0,568,469
img-20200305-wa00143333_jpg.rf.df697cfd07a7491fc7204d7e98c73ce3.jpg,640,640,truck,91,135,507,580
Image_013368_jpg.rf.df8ace4763700e9f9c486e9ca6fb194c.jpg,640,640,truck,94,0,633,576
Image_013271_jpg.rf.df9e849f28cfc7ce1652c6d903a85ab7.jpg,640,640,truck,51,46,573,614
Image_013203_jpg.rf.dfb1a064fe3eb537fe390476de559a8b.jpg,640,640,truck,103,70,597,586
616269383_jpg.rf.dfbdd4fb2ccfbdb7954e9bb02aa44cbf.jpg,640,640,truck,258,0,640,628
616269383_jpg.rf.dfbdd4fb2ccfbdb7954e9bb02aa44cbf.jpg,640,640,truck,130,0,370,420
Image_013341_jpg.rf.e0397461ca394c54faec29144a208b17.jpg,640,640,truck,113,89,520,486
Modifikasi-Truk-Ragasa_jpg.rf.e085b7d7adefaf0d98a384bb20205587.jpg,640,640,truck,2,31,640,516
Image_013456_jpg.rf.e0a1df4fe46b18049b46be4866856f4c.jpg,640,640,truck,3,53,384,640
WhatsApp-2BImage-2B2017-07-26-2Bat-2-1_jpg.rf.e0c33b9e9795cc8582046b2857d59c6c.jpg,640,640,truck,1,89,625,505
2006-mitsubishi-fuso-fe140-16-box-tr_jpg.rf.e1712b7c51a9e4504c9976012678e0bc.jpg,640,640,truck,84,36,562,588
Image_013476_jpg.rf.e185bcd8a1a1a781176401554f11ac2d.jpg,640,640,truck,74,115,563,579
sold-20-09-10-0730193a_jpg.rf.e1d7c8aca835c9fbfb832f99fd157dca.jpg,640,640,truck,61,53,586,559
Mitsubishi-Fuso_mp36_pic_105514_jpg.rf.e2b1e8ca56db61953e0a96c3fe2f0478.jpg,640,640,truck,47,105,592,454
2005-mitsubishi-fuso-fm260-24ft-box-_jpg.rf.e13286e1021933ba8ac14b9f0cdbabd0.jpg,640,640,truck,140,17,488,640
Image_013574_jpg.rf.e2080165991ec6f755971544cb0f16a2.jpg,640,640,truck,66,73,561,528
2005-mitsubishi-fuso-fm260-18ft-dies_jpg.rf.e3650a9fe3ac32ac03bd51508cafd8d2.jpg,640,640,truck,16,23,607,626
Image_013192_jpg.rf.e35620be032e3dad6effe65eb7ba4028.jpg,640,640,truck,32,103,568,605
IMG_5456_jpg.rf.e29bce80f3bd0eac244ce6297faf0b6c.jpg,640,640,truck,65,18,639,640
as_10_jpg.rf.e3da5a5d72942aaf694086f05db44031.jpg,640,640,truck,48,12,609,635
IMG_20190204_162414_jpg.rf.e2dbbb45a581a0e8755df719858d4bd6.jpg,640,640,truck,0,178,578,502
Image_013333_jpg.rf.e4470b776e1f4d43997248a1276a9b18.jpg,640,640,truck,27,46,632,640
Mitsubishi-Fuso_mp36_pic_105514_jpg.rf.e4da9cc7b90087ccc04209f444e80d70.jpg,640,640,truck,49,105,594,454
17828_5789ACS01_2_jpg.rf.e547307310aa9c297e37e60b9a31c6d8.jpg,640,640,truck,38,94,619,497
Image_013390_jpg.rf.e5b0caad926a33b264f145d9a2869be6.jpg,640,640,truck,30,55,640,640
IMG_20150904_105431_jpg.rf.e409a2cfc4652c419b8ef47aa46b4e02.jpg,640,640,truck,102,181,579,539
Image_013499_jpg.rf.e6e711e5bab630628c5591ea37371d23.jpg,640,640,truck,0,37,636,640
Image_013220_jpg.rf.e6f4669a8bfcf696712d68ac8175b34a.jpg,640,640,truck,88,118,561,566
Cutting-Sticker-Truk-Canter-Kuning-K_jpg.rf.e5b3c0a24a243528b0b1d6ec8a8acc83.jpg,640,640,truck,19,38,640,598
Image_013209_jpg.rf.e700031f44e474cdf04ef198c1145588.jpg,640,640,truck,108,109,556,491
maxresdefault-1_jpg.rf.e71289936a5a45ebdca4feef4248bf81.jpg,640,640,truck,0,1,464,575
maxresdefault-1_jpg.rf.e71289936a5a45ebdca4feef4248bf81.jpg,640,640,truck,467,181,557,323
Cutting-Sticker-Truck-Canter-Kuning-1_jpg.rf.e6c67a69cd0041a63c06b3fa83636d93.jpg,640,640,truck,1,11,640,601
IMG_20150904_105431_jpg.rf.e65d2a5d33bdb7512d2bd2073d44aa5b.jpg,640,640,truck,61,101,538,459
hqdefault-4_jpg.rf.e6310b0bd59cee59db7a9d1ad1d5947b.jpg,640,640,truck,221,224,331,386
mitsubishi-fuso-canter-4x4-chassis-t_jpg.rf.e5c5973aae8b8d286d9ea39305a4dfda.jpg,640,640,truck,53,37,587,602
Image_013502_jpg.rf.e652a18bbc503504811cd4f3b54c4f1b.jpg,640,640,truck,173,0,636,634
3096_jpg.rf.e550487820c017750baffbefcc5bd869.jpg,640,640,truck,35,40,612,562
Image_013545_jpg.rf.e6c67eda1ccb22db74208b14eb120f9c.jpg,640,640,truck,49,0,567,540
Image_013574_jpg.rf.e4dcec03eb01981a1438e17b8b53c6b6.jpg,640,640,truck,79,112,574,567
Image_013595_jpg.rf.e724e18068ebc188221328dc05676e64.jpg,640,640,truck,37,50,640,633
irsyadputrakaroseri_20210128_2_jpg.rf.e54b5f585af4104026ffcd41209a3fb0.jpg,640,640,truck,74,35,570,533
irsyadputrakaroseri_20210128_2_jpg.rf.e54b5f585af4104026ffcd41209a3fb0.jpg,640,640,truck,564,252,640,405
Image_013453_jpg.rf.e4787e901510a926f09b106dbf8d48d6.jpg,640,640,truck,17,40,640,632
bak-truk-2B-25283-2529_jpg.rf.e78b8ddf5714f331af7ef6c78d395ddd.jpg,640,640,truck,83,10,604,640
FUSO-6D24-2006-TRUCK_HEAD_-22-_jpg.rf.e787b312ee8753dd9e2328c706104318.jpg,640,640,truck,80,83,577,577
FUSO-6D24-2006-TRUCK_HEAD_-22-_jpg.rf.e787b312ee8753dd9e2328c706104318.jpg,640,640,truck,18,209,98,324
FUSO-6D24-2006-TRUCK_HEAD_-22-_jpg.rf.e787b312ee8753dd9e2328c706104318.jpg,640,640,truck,426,234,564,315
1992-Mitsubishi-Great-10-Wheeler-Dum-4_jpg.rf.e72b3a1eec9d1b2b15ed1939bbf0eaf7.jpg,640,640,truck,15,65,567,579
830005_2_original_jpg.rf.e78945e8b2d3a3ffff2d78de217eb1da.jpg,640,640,truck,0,1,605,640
7003032861_jpg.rf.e6744206895c5c3744c655a648ab769d.jpg,640,640,truck,117,192,604,539
7003032861_jpg.rf.e6744206895c5c3744c655a648ab769d.jpg,640,640,truck,456,167,611,345
